,지역,규모,연도,월,분양가
113,부산, 60㎡초과 85㎡이하,2018,2,3812
114,부산, 85㎡초과 102㎡이하,2018,2,3692
115,부산, 102㎡초과,2018,2,3869
116,부산, 60㎡이하,2018,3,3654
117,부산, 60㎡초과 85㎡이하,2018,3,3789
118,부산, 85㎡초과 102㎡이하,2018,3,3692
119,부산, 102㎡초과,2018,3,3830
120,부산, 60㎡이하,2018,4,3654
121,부산, 60㎡초과 85㎡이하,2018,4,3835
122,부산, 85㎡초과 102㎡이하,2018,4,3692
123,부산, 102㎡초과,2018,4,3830
124,부산, 60㎡이하,2018,5,3704
125,부산, 60㎡초과 85㎡이하,2018,5,3822
126,부산, 85㎡초과 102㎡이하,2018,5,3705
127,부산, 102㎡초과,2018,5,3840
128,부산, 60㎡이하,2018,6,3737
129,부산, 60㎡초과 85㎡이하,2018,6,3873
130,부산, 85㎡초과 102㎡이하,2018,6,3705
131,부산, 102㎡초과,2018,6,3844
132,부산, 60㎡이하,2018,7,3734
133,부산, 60㎡초과 85㎡이하,2018,7,3933
134,부산, 85㎡초과 102㎡이하,2018,7,4004
135,부산, 102㎡초과,2018,7,3875
136,부산, 60㎡이하,2018,8,3809
137,부산, 60㎡초과 85㎡이하,2018,8,3946
138,부산, 85㎡초과 102㎡이하,2018,8,4004
139,부산, 102㎡초과,2018,8,3783
140,부산, 60㎡이하,2018,9,3863
141,부산, 60㎡초과 85㎡이하,2018,9,4073
142,부산, 85㎡초과 102㎡이하,2018,9,4456
143,부산, 102㎡초과,2018,9,4173
144,부산, 60㎡이하,2018,10,3846
145,부산, 60㎡초과 85㎡이하,2018,10,4018
146,부산, 85㎡초과 102㎡이하,2018,10,4349
147,부산, 102㎡초과,2018,10,4434
148,부산, 60㎡이하,2018,11,3778
149,부산, 60㎡초과 85㎡이하,2018,11,4036
150,부산, 85㎡초과 102㎡이하,2018,11,4066
151,부산, 102㎡초과,2018,11,4293
152,부산, 60㎡이하,2018,12,3778
153,부산, 60㎡초과 85㎡이하,2018,12,4064
154,부산, 85㎡초과 102㎡이하,2018,12,4066
155,부산, 102㎡초과,2018,12,4293
156,부산, 60㎡이하,2019,1,3778
157,부산, 60㎡초과 85㎡이하,2019,1,4064
158,부산, 85㎡초과 102㎡이하,2019,1,4066
159,부산, 102㎡초과,2019,1,4293
160,부산, 60㎡이하,2019,2,3778
161,부산, 60㎡초과 85㎡이하,2019,2,4064
162,부산, 85㎡초과 102㎡이하,2019,2,4066
163,부산, 102㎡초과,2019,2,4293
164,부산, 60㎡이하,2019,3,3857
165,부산, 60㎡초과 85㎡이하,2019,3,4059
166,부산, 85㎡초과 102㎡이하,2019,3,4066
167,부산, 102㎡초과,2019,3,4344
168,부산, 60㎡이하,2019,4,3857
169,부산, 60㎡초과 85㎡이하,2019,4,3917
170,부산, 85㎡초과 102㎡이하,2019,4,4066
171,부산, 102㎡초과,2019,4,4344
172,부산, 60㎡이하,2019,5,3789
173,부산, 60㎡초과 85㎡이하,2019,5,3920
174,부산, 85㎡초과 102㎡이하,2019,5,4583
175,부산, 102㎡초과,2019,5,4623
176,부산, 60㎡이하,2019,6,3826
177,부산, 60㎡초과 85㎡이하,2019,6,3909
178,부산, 85㎡초과 102㎡이하,2019,6,4323
179,부산, 102㎡초과,2019,6,4571
180,부산, 60㎡이하,2019,7,3788
181,부산, 60㎡초과 85㎡이하,2019,7,3872
182,부산, 85㎡초과 102㎡이하,2019,7,4323
183,부산, 102㎡초과,2019,7,4558
184,부산, 60㎡이하,2019,8,3971
185,부산, 60㎡초과 85㎡이하,2019,8,3924
186,부산, 85㎡초과 102㎡이하,2019,8,4474
187,부산, 102㎡초과,2019,8,4596
188,부산, 60㎡이하,2019,9,3921
189,부산, 60㎡초과 85㎡이하,2019,9,4019
190,부산, 85㎡초과 102㎡이하,2019,9,4420
191,부산, 102㎡초과,2019,9,4552
192,부산, 60㎡이하,2019,10,3860
193,부산, 60㎡초과 85㎡이하,2019,10,4056
194,부산, 85㎡초과 102㎡이하,2019,10,4401
195,부산, 102㎡초과,2019,10,4433
196,부산, 60㎡이하,2019,11,3749
197,부산, 60㎡초과 85㎡이하,2019,11,4010
198,부산, 85㎡초과 102㎡이하,2019,11,4401
199,부산, 102㎡초과,2019,11,4322
200,부산, 60㎡이하,2019,12,3711
201,부산, 60㎡초과 85㎡이하,2019,12,3907
202,부산, 85㎡초과 102㎡이하,2019,12,4401
203,부산, 102㎡초과,2019,12,4322
204,부산, 60㎡이하,2020,1,3711
205,부산, 60㎡초과 85㎡이하,2020,1,3907
206,부산, 85㎡초과 102㎡이하,2020,1,4401
207,부산, 102㎡초과,2020,1,4322
208,부산, 60㎡이하,2020,2,3760
209,부산, 60㎡초과 85㎡이하,2020,2,3941
210,부산, 85㎡초과 102㎡이하,2020,2,4401
211,부산, 102㎡초과,2020,2,4322
