,지역,규모,연도,월,분양가
113,경남, 60㎡초과 85㎡이하,2018,2,2673
114,경남, 85㎡초과 102㎡이하,2018,2,2914
115,경남, 102㎡초과,2018,2,2836
116,경남, 60㎡이하,2018,3,2787
117,경남, 60㎡초과 85㎡이하,2018,3,2672
118,경남, 85㎡초과 102㎡이하,2018,3,2857
119,경남, 102㎡초과,2018,3,2897
120,경남, 60㎡이하,2018,4,2738
121,경남, 60㎡초과 85㎡이하,2018,4,2669
122,경남, 85㎡초과 102㎡이하,2018,4,2857
123,경남, 102㎡초과,2018,4,2862
124,경남, 60㎡이하,2018,5,2738
125,경남, 60㎡초과 85㎡이하,2018,5,2673
126,경남, 85㎡초과 102㎡이하,2018,5,2857
127,경남, 102㎡초과,2018,5,2862
128,경남, 60㎡이하,2018,6,2744
129,경남, 60㎡초과 85㎡이하,2018,6,2673
130,경남, 85㎡초과 102㎡이하,2018,6,2857
131,경남, 102㎡초과,2018,6,2862
132,경남, 60㎡이하,2018,7,2748
133,경남, 60㎡초과 85㎡이하,2018,7,2673
134,경남, 85㎡초과 102㎡이하,2018,7,2857
135,경남, 102㎡초과,2018,7,2839
136,경남, 60㎡이하,2018,8,2786
137,경남, 60㎡초과 85㎡이하,2018,8,2630
138,경남, 85㎡초과 102㎡이하,2018,8,2857
139,경남, 102㎡초과,2018,8,2745
140,경남, 60㎡이하,2018,9,2905
141,경남, 60㎡초과 85㎡이하,2018,9,2716
142,경남, 85㎡초과 102㎡이하,2018,9,2857
143,경남, 102㎡초과,2018,9,2987
144,경남, 60㎡이하,2018,10,2905
145,경남, 60㎡초과 85㎡이하,2018,10,2769
146,경남, 85㎡초과 102㎡이하,2018,10,3015
147,경남, 102㎡초과,2018,10,2987
148,경남, 60㎡이하,2018,11,2887
149,경남, 60㎡초과 85㎡이하,2018,11,2781
150,경남, 85㎡초과 102㎡이하,2018,11,3173
151,경남, 102㎡초과,2018,11,2990
152,경남, 60㎡이하,2018,12,2887
153,경남, 60㎡초과 85㎡이하,2018,12,2914
154,경남, 85㎡초과 102㎡이하,2018,12,3173
155,경남, 102㎡초과,2018,12,3703
156,경남, 60㎡이하,2019,1,2887
157,경남, 60㎡초과 85㎡이하,2019,1,2914
158,경남, 85㎡초과 102㎡이하,2019,1,3173
159,경남, 102㎡초과,2019,1,3703
160,경남, 60㎡이하,2019,2,2887
161,경남, 60㎡초과 85㎡이하,2019,2,2909
