,지역,규모,연도,월,분양가
114,광주, 60㎡초과 85㎡이하,2018,9,2931
115,광주, 102㎡초과,2018,9,2655
116,광주, 60㎡이하,2018,10,3264
117,광주, 60㎡초과 85㎡이하,2018,10,3045
118,광주, 60㎡이하,2018,11,3264
119,광주, 60㎡초과 85㎡이하,2018,11,3201
120,광주, 60㎡이하,2018,12,3207
121,광주, 60㎡초과 85㎡이하,2018,12,3282
122,광주, 60㎡이하,2019,1,3207
123,광주, 60㎡초과 85㎡이하,2019,1,3313
124,광주, 60㎡이하,2019,2,3207
125,광주, 60㎡초과 85㎡이하,2019,2,3313
126,광주, 60㎡이하,2019,3,3207
127,광주, 60㎡초과 85㎡이하,2019,3,3313
128,광주, 60㎡이하,2019,4,3226
129,광주, 60㎡초과 85㎡이하,2019,4,3314
130,광주, 60㎡이하,2019,5,3226
131,광주, 60㎡초과 85㎡이하,2019,5,3513
132,광주, 102㎡초과,2019,5,4881
133,광주, 60㎡이하,2019,6,3226
134,광주, 60㎡초과 85㎡이하,2019,6,3589
135,광주, 102㎡초과,2019,6,4374
136,광주, 60㎡이하,2019,7,3292
137,광주, 60㎡초과 85㎡이하,2019,7,3750
138,광주, 102㎡초과,2019,7,4159
139,광주, 60㎡이하,2019,8,3580
140,광주, 60㎡초과 85㎡이하,2019,8,3720
141,광주, 102㎡초과,2019,8,4159
142,광주, 60㎡이하,2019,9,3580
143,광주, 60㎡초과 85㎡이하,2019,9,3720
144,광주, 102㎡초과,2019,9,4159
145,광주, 60㎡이하,2019,10,3647
146,광주, 60㎡초과 85㎡이하,2019,10,3771
147,광주, 102㎡초과,2019,10,4159
148,광주, 60㎡이하,2019,11,3717
149,광주, 60㎡초과 85㎡이하,2019,11,3841
150,광주, 102㎡초과,2019,11,4246
151,광주, 60㎡이하,2019,12,3926
152,광주, 60㎡초과 85㎡이하,2019,12,3852
153,광주, 102㎡초과,2019,12,4310
154,광주, 60㎡이하,2020,1,3926
155,광주, 60㎡초과 85㎡이하,2020,1,3861
156,광주, 102㎡초과,2020,1,4310
157,광주, 60㎡이하,2020,2,3926
158,광주, 60㎡초과 85㎡이하,2020,2,3861
159,광주, 102㎡초과,2020,2,4310
