,지역,규모,연도,월,분양가
113,전남, 60㎡초과 85㎡이하,2018,2,2337
114,전남, 85㎡초과 102㎡이하,2018,2,2459
115,전남, 102㎡초과,2018,2,2418
116,전남, 60㎡이하,2018,3,2228
117,전남, 60㎡초과 85㎡이하,2018,3,2336
118,전남, 85㎡초과 102㎡이하,2018,3,2627
119,전남, 102㎡초과,2018,3,2443
120,전남, 60㎡이하,2018,4,2228
121,전남, 60㎡초과 85㎡이하,2018,4,2345
122,전남, 85㎡초과 102㎡이하,2018,4,2627
123,전남, 102㎡초과,2018,4,2469
124,전남, 60㎡이하,2018,5,2228
125,전남, 60㎡초과 85㎡이하,2018,5,2346
126,전남, 85㎡초과 102㎡이하,2018,5,2627
127,전남, 102㎡초과,2018,5,2469
128,전남, 60㎡이하,2018,6,2228
129,전남, 60㎡초과 85㎡이하,2018,6,2346
130,전남, 85㎡초과 102㎡이하,2018,6,2627
131,전남, 102㎡초과,2018,6,2469
132,전남, 60㎡이하,2018,7,2228
133,전남, 60㎡초과 85㎡이하,2018,7,2348
134,전남, 85㎡초과 102㎡이하,2018,7,2627
135,전남, 102㎡초과,2018,7,2469
136,전남, 60㎡이하,2018,8,2228
137,전남, 60㎡초과 85㎡이하,2018,8,2348
138,전남, 85㎡초과 102㎡이하,2018,8,2627
139,전남, 102㎡초과,2018,8,2469
140,전남, 60㎡이하,2018,9,2228
141,전남, 60㎡초과 85㎡이하,2018,9,2348
142,전남, 85㎡초과 102㎡이하,2018,9,2627
143,전남, 102㎡초과,2018,9,2519
144,전남, 60㎡이하,2018,10,2240
145,전남, 60㎡초과 85㎡이하,2018,10,2354
146,전남, 85㎡초과 102㎡이하,2018,10,2627
147,전남, 102㎡초과,2018,10,2519
148,전남, 60㎡이하,2018,11,2276
149,전남, 60㎡초과 85㎡이하,2018,11,2332
150,전남, 85㎡초과 102㎡이하,2018,11,2482
151,전남, 102㎡초과,2018,11,2502
152,전남, 60㎡이하,2018,12,2152
153,전남, 60㎡초과 85㎡이하,2018,12,2381
154,전남, 85㎡초과 102㎡이하,2018,12,2482
155,전남, 102㎡초과,2018,12,2633
156,전남, 60㎡이하,2019,1,2152
157,전남, 60㎡초과 85㎡이하,2019,1,2405
158,전남, 85㎡초과 102㎡이하,2019,1,2337
159,전남, 102㎡초과,2019,1,2664
160,전남, 60㎡이하,2019,2,2274
161,전남, 60㎡초과 85㎡이하,2019,2,2404
162,전남, 85㎡초과 102㎡이하,2019,2,2337
163,전남, 102㎡초과,2019,2,2887
164,전남, 60㎡이하,2019,3,2241
165,전남, 60㎡초과 85㎡이하,2019,3,2383
166,전남, 85㎡초과 102㎡이하,2019,3,2337
167,전남, 102㎡초과,2019,3,2887
168,전남, 60㎡이하,2019,4,2241
169,전남, 60㎡초과 85㎡이하,2019,4,2308
170,전남, 85㎡초과 102㎡이하,2019,4,2337
171,전남, 102㎡초과,2019,4,2954
172,전남, 60㎡이하,2019,5,2241
173,전남, 60㎡초과 85㎡이하,2019,5,2266
174,전남, 85㎡초과 102㎡이하,2019,5,2337
175,전남, 102㎡초과,2019,5,2954
176,전남, 60㎡이하,2019,6,2241
177,전남, 60㎡초과 85㎡이하,2019,6,2316
178,전남, 85㎡초과 102㎡이하,2019,6,2337
179,전남, 102㎡초과,2019,6,2881
180,전남, 60㎡이하,2019,7,2365
181,전남, 60㎡초과 85㎡이하,2019,7,2339
182,전남, 85㎡초과 102㎡이하,2019,7,2337
183,전남, 102㎡초과,2019,7,3003
184,전남, 60㎡이하,2019,8,2465
185,전남, 60㎡초과 85㎡이하,2019,8,2339
186,전남, 85㎡초과 102㎡이하,2019,8,2337
187,전남, 102㎡초과,2019,8,3003
188,전남, 60㎡이하,2019,9,2465
189,전남, 60㎡초과 85㎡이하,2019,9,2481
190,전남, 85㎡초과 102㎡이하,2019,9,2337
191,전남, 102㎡초과,2019,9,3053
192,전남, 60㎡이하,2019,10,2465
193,전남, 60㎡초과 85㎡이하,2019,10,2494
194,전남, 85㎡초과 102㎡이하,2019,10,2337
195,전남, 102㎡초과,2019,10,3053
196,전남, 60㎡이하,2019,11,2529
197,전남, 60㎡초과 85㎡이하,2019,11,2514
198,전남, 102㎡초과,2019,11,3053
199,전남, 60㎡이하,2019,12,2529
200,전남, 60㎡초과 85㎡이하,2019,12,2452
201,전남, 102㎡초과,2019,12,3053
202,전남, 60㎡이하,2020,1,2529
203,전남, 60㎡초과 85㎡이하,2020,1,2486
204,전남, 102㎡초과,2020,1,3053
205,전남, 60㎡이하,2020,2,2529
206,전남, 60㎡초과 85㎡이하,2020,2,2507
207,전남, 102㎡초과,2020,2,3053
