,지역,규모,연도,월,분양가
113,서울, 60㎡초과 85㎡이하,2018,2,6373
114,서울, 85㎡초과 102㎡이하,2018,2,7495
115,서울, 102㎡초과,2018,2,6909
116,서울, 60㎡이하,2018,3,7193
117,서울, 60㎡초과 85㎡이하,2018,3,6553
118,서울, 85㎡초과 102㎡이하,2018,3,7823
119,서울, 102㎡초과,2018,3,7242
120,서울, 60㎡이하,2018,4,7196
121,서울, 60㎡초과 85㎡이하,2018,4,6560
122,서울, 85㎡초과 102㎡이하,2018,4,7823
123,서울, 102㎡초과,2018,4,7242
124,서울, 60㎡이하,2018,5,7318
125,서울, 60㎡초과 85㎡이하,2018,5,6630
126,서울, 85㎡초과 102㎡이하,2018,5,8098
127,서울, 102㎡초과,2018,5,7252
128,서울, 60㎡이하,2018,6,7232
129,서울, 60㎡초과 85㎡이하,2018,6,6739
130,서울, 85㎡초과 102㎡이하,2018,6,7591
131,서울, 102㎡초과,2018,6,6905
132,서울, 60㎡이하,2018,7,7360
133,서울, 60㎡초과 85㎡이하,2018,7,6910
134,서울, 85㎡초과 102㎡이하,2018,7,7591
135,서울, 102㎡초과,2018,7,6914
136,서울, 60㎡이하,2018,8,7117
137,서울, 60㎡초과 85㎡이하,2018,8,6806
138,서울, 85㎡초과 102㎡이하,2018,8,6652
139,서울, 102㎡초과,2018,8,6477
140,서울, 60㎡이하,2018,9,6631
141,서울, 60㎡초과 85㎡이하,2018,9,7183
142,서울, 85㎡초과 102㎡이하,2018,9,5061
143,서울, 102㎡초과,2018,9,6538
144,서울, 60㎡이하,2018,10,6806
145,서울, 60㎡초과 85㎡이하,2018,10,7629
146,서울, 85㎡초과 102㎡이하,2018,10,6842
147,서울, 102㎡초과,2018,10,7373
148,서울, 60㎡이하,2018,11,7017
149,서울, 60㎡초과 85㎡이하,2018,11,7620
150,서울, 85㎡초과 102㎡이하,2018,11,6842
151,서울, 102㎡초과,2018,11,7351
152,서울, 60㎡이하,2018,12,7398
153,서울, 60㎡초과 85㎡이하,2018,12,7890
154,서울, 85㎡초과 102㎡이하,2018,12,6842
155,서울, 102㎡초과,2018,12,7545
156,서울, 60㎡이하,2019,1,7400
157,서울, 60㎡초과 85㎡이하,2019,1,8105
158,서울, 85㎡초과 102㎡이하,2019,1,6842
159,서울, 102㎡초과,2019,1,7787
160,서울, 60㎡이하,2019,2,7654
161,서울, 60㎡초과 85㎡이하,2019,2,8141
162,서울, 85㎡초과 102㎡이하,2019,2,6842
163,서울, 102㎡초과,2019,2,7328
164,서울, 60㎡이하,2019,3,7750
165,서울, 60㎡초과 85㎡이하,2019,3,8191
166,서울, 85㎡초과 102㎡이하,2019,3,6842
167,서울, 102㎡초과,2019,3,7206
168,서울, 60㎡이하,2019,4,7894
169,서울, 60㎡초과 85㎡이하,2019,4,8272
170,서울, 85㎡초과 102㎡이하,2019,4,6842
171,서울, 102㎡초과,2019,4,7683
172,서울, 60㎡이하,2019,5,8104
173,서울, 60㎡초과 85㎡이하,2019,5,8336
174,서울, 85㎡초과 102㎡이하,2019,5,6842
175,서울, 102㎡초과,2019,5,7831
176,서울, 60㎡이하,2019,6,8281
177,서울, 60㎡초과 85㎡이하,2019,6,8588
178,서울, 85㎡초과 102㎡이하,2019,6,12728
179,서울, 102㎡초과,2019,6,8430
180,서울, 60㎡이하,2019,7,8231
181,서울, 60㎡초과 85㎡이하,2019,7,8506
182,서울, 85㎡초과 102㎡이하,2019,7,12728
183,서울, 102㎡초과,2019,7,8430
184,서울, 60㎡이하,2019,8,8223
185,서울, 60㎡초과 85㎡이하,2019,8,8562
186,서울, 85㎡초과 102㎡이하,2019,8,12728
187,서울, 102㎡초과,2019,8,8866
188,서울, 60㎡이하,2019,9,8205
189,서울, 60㎡초과 85㎡이하,2019,9,8572
190,서울, 85㎡초과 102㎡이하,2019,9,12728
191,서울, 102㎡초과,2019,9,8972
192,서울, 60㎡이하,2019,10,8230
193,서울, 60㎡초과 85㎡이하,2019,10,8574
194,서울, 85㎡초과 102㎡이하,2019,10,12728
195,서울, 102㎡초과,2019,10,8903
196,서울, 60㎡이하,2019,11,8196
197,서울, 60㎡초과 85㎡이하,2019,11,8300
198,서울, 85㎡초과 102㎡이하,2019,11,12728
199,서울, 102㎡초과,2019,11,8952
200,서울, 60㎡이하,2019,12,8115
201,서울, 60㎡초과 85㎡이하,2019,12,8171
202,서울, 85㎡초과 102㎡이하,2019,12,12728
203,서울, 102㎡초과,2019,12,8989
204,서울, 60㎡이하,2020,1,8330
205,서울, 60㎡초과 85㎡이하,2020,1,8135
206,서울, 85㎡초과 102㎡이하,2020,1,12728
207,서울, 102㎡초과,2020,1,8779
208,서울, 60㎡이하,2020,2,8193
209,서울, 60㎡초과 85㎡이하,2020,2,8140
210,서울, 85㎡초과 102㎡이하,2020,2,13835
211,서울, 102㎡초과,2020,2,9039
